key	address	annote	author	booktitle	crossref	chapter	doi	edition	editor	eprint	howpublished	institution	journal	month	note	number	organization	pages	publisher	school	series	title	type	url	volume	year
proctor2008explaining	England	 	Proctor, Carole J.  and Gray, Douglas A.	 	 	 	10.1186/1752-0509-2-75	 	 	 	 	 	BMC Systems Biology	August	 	 	 	75	 	 	 	Explaining oscillations and variability in the p53-Mdm2 system	 		2	2008
ruths2008rapidly	England	 	Ruths, Derek  and Nakhleh, Luay  and Ram, Prahlad T.	 	 	 	10.1186/1752-0509-2-76	 	 	 	 	 	BMC Systems Biology	August	 	 	 	76	 	 	 	Rapidly exploring structural and dynamic properties of signaling networks using PathwayOracle	 		2	2008
durot2008iterative	England	 	Durot, Maxime  and Le F\`{e}vre, Fran\c{c}ois  and de Berardinis, V\'{e}ronique  and Kreimeyer, Annett  and Vallenet, David  and Combe, Cyril  and Smidtas, Serge  and Salanoubat, Marcel  and Weissenbach, Jean  and Schachter, Vincent	 	 	 	10.1186/1752-0509-2-85	 	 	 	 	 	BMC Systems Biology	October	 	 	 	85	 	 	 	Iterative reconstruction of a global metabolic model of Acinetobacter baylyi ADP1 using high-throughput growth phenotype and gene essentiality data	 		2	2008
koschorreck2008alc	England	 	Koschorreck, Markus  and Gilles, Ernst Dieter	 	 	 	10.1186/1752-0509-2-91	 	 	 	 	 	BMC Systems Biology	October	 	 	 	91	 	 	 	ALC: automated reduction of rule-based models	 		2	2008
kervizic2008dynamical	England	 	Kervizic, Gwenael  and Corcos, Laurent	 	 	 	10.1186/1752-0509-2-99	 	 	 	 	 	BMC Systems Biology	 	 	 	 	99	 	 	 	Dynamical modeling of the cholesterol regulatory pathway with Boolean networks	 		2	2008
kuhnel2008eyers	England	 	K\"{u}hnel, Mark  and Mayorga, Luis S.  and Dandekar, Thomas  and Thakar, Juilee  and Schwarz, Roland  and Anes, Elsa  and Griffiths, Gareth  and Reich, Jens	 	 	 	10.1186/1752-0509-2-107	 	 	 	 	 	BMC Systems Biology	December	 	 	 	107	 	 	 	Modelling phagosomal lipid networks that regulate actin assembly	 		2	2008
radulescu2008robust	 	 	Radulescu, Ovidiu  and Gorban, Alexander N.  and Zinovyev, Andrei  and Lilienbaum, Alain	 	 	 	10.1186/1752-0509-2-86	 	 	 	 	 	BMC Systems Biology	October	 	1	 	86	BioMed Central Ltd	 	 	Robust simplifications of multiscale biochemical networks	 		2	2008
pavlopoulos2008arena3d	 	 	Pavlopoulos, Georgios A.  and O'Donoghue, Se\'{a}n {I}.  and Satagopam, Venkata P.  and Soldatos, Theodoros G.  and Pafilis, Evangelos  and Schneider, Reinhard	 	 	 	10.1186/1752-0509-2-104	 	 	 	 	 	BMC Systems Biology	 	 	1	 	104	BioMed Central	 	 	Arena3D: visualization of biological networks in {3D}	 		2	2008
romano2008automation	England	 	Romano, Paolo	 	 	 	10.1093/bib/bbm056	 	 	 	 	 	Briefings in Bioinformatics	January	 	1	 	57-68	 	 	 	Automation of in-silico data analysis processes through workflow management systems	 		9	2008
hunter2008bioinformatics	 	 	Hunter, Peter J.  and Crampin, Edmund J.  and Nielsen, Poul M. F.	 	 	 	 	 	 	 	 	 	Briefings in Bioinformatics	 	 	4	 	333  343-	 	 	 	Bioinformatics, multiscale modeling and the IUPS Physiome Project	 		9	2008
gaffney2008mass	United States	 	Gaffney, E. A.  and Heath, J. K.  and Kwiatkowska, M. {Z}.	 	 	 	10.1007/s11538-008-9342-1	 	 	 	 	 	Bulletin of Mathematical Biology	November	 	8	 	2229-63	 	 	 	A mass action model of a Fibroblast Growth Factor signaling pathway and its simplification	 		70	2008
kohn2008sed	 	 	K\"{o}hn, Dagmar  and Le Nov\`{e}re, Nicolas	Computational Methods in Systems Biology	 	 	DOI: 10.1007/978-3-540-88562-7_15	 	Heiner, Monika  and Uhrmacher, Adelinde	 	 	 	 	 	 	 	 	176-190	Springer Berlin / Heidelberg	 	 	{SED-ML}  An {XML} Format for the Implementation of the {MIASE} Guidelines	 		5307	2008
li2008stochkit	 	 	Li, H.  and Cao, Y.  and Petzold, L.	 	 	 	 	 	 	 	 	 	cs. ucsb. edu	 	 	 	 	 	 	 	 	{S}toch{K}it: A stochastic simulation toolkit	 		 	2008
bolouri2008computational	Netherlands	 	Bolouri, Hamid	 	 	 	10.2174/138920208784139564	 	 	 	 	 	Current Genomics	April	 	2	 	80-7	 	 	 	Computational challenges of personal genomics	 		9	2008
ross2008double	United States	 	Ross, Andrew  and Mehdizadeh, Shahab  and Tokar, Jeffrey  and Leighton, Jonathan A.  and Kamal, Ahmad  and Chen, Ann  and Schembre, Drew  and Chen, Gary  and Binmoeller, Kenneth  and Kozarek, Richard  and Waxman, Irving  and Dye, Charles  and Gerson, Lauren  and Harrison, M. Edwyn  and Haluszka, Oleh  and Lo, Simon  and Semrad, Carol	 	 	 	10.1007/s10620-007-0110-0	 	 	 	 	 	Digestive Diseases and Sciences	August	 	8	 	2140-3	 	 	 	Double balloon enteroscopy detects small bowel mass lesions missed by capsule endoscopy	 		53	2008
ward2008virtual	 	 	Ward, Richard {C}.  and Pouchard, Line {C}.  and Munro, Nancy B.  and Fischer, Sarah K.	Digital Human Modeling	 	 	 	 	 	 	 	 	 	 	 	 	 	108-132	Springer	 	 	Virtual human problem-solving environments	 		 	2008
adriaens2008public	 	 	Adriaens, Michiel E.  and Jaillard, Magali  and Waagmeester, Andra  and Coort, Susan LM  and Pico, Alex R.  and Evelo, Chris TA	 	 	 	10.1016/j.drudis.2008.06.013	 	 	 	 	 	Drug Discovery Today	October	 	0	 	856	{NIH} Public Access	 	 	The public road to high-quality curated biological pathways	 		13	2008
ma2008human	 	 	Ma, Hongwu  and Goryanin, Igor	 	 	 	 	 	 	 	 	 	Drug Discovery Today	 	 	9/10	 	402-408	 	 	 	Human metabolic network reconstruction and its impact on drug discovery and development	 		13	2008
johnson2008computational	 	 	Johnson, Colin G.  and McIntyre, Emmet  and Gullick, William	EGFR Signaling Networks in Cancer Therapy	 	 	 	 	 	 	 	 	 	 	 	 	 	199-208	Springer	 	 	Computational and Mathematical Modelling of the EGF Receptor System	 		 	2008
adams_2008	Universidad de Verano de Adeje, Tenerife, Spain	 	Adams, Richard  and Lazebnik, Yuri  and Krebs, Olga  and Sahle, Sven  and Taylor, Chris  and Wolstencroft, Katy  and H\"{u}bner, Katrin	 	 	 	 	 	 	 	Available on the World Wide Web at \url{http://www.erasysbio.net/SummerSchool\_2008}	 	 	July	 	 	 	 	 	 	 	{E}ra{S}ys{B}io Summer School on "Data Management for Systems Biology"	 	http://www.erasysbio.net/SummerSchool_2008	 	2008
sauro2008standards	England	 	Sauro, Herbert M.  and Bergmann, Frank T.	 	 	 	10.1042/BSE0450211	 	 	 	 	 	Essays in Biochemistry	 	 	 	 	211-22	 	 	 	Standards and ontologies in computational systems biology	 		45	2008
rohn2008enhancing	 	 	Rohn, Hendrik  and Ibrahim, Bashar  and Lenser, Thorsten  and Hinze, Thomas  and Dittrich, Peter	European Conference on Evolutionary Computation, Machine Learning and Data Mining in Bioinformatics	 	 	 	 	 	 	 	 	 	 	 	 	 	177-187	 	 	 	Enhancing parameter estimation of biochemical networks by exponentially scaled search steps	 		 	2008
fages2008formal	 	 	Fages, Fran\c{c}ois  and Soliman, Sylvain	Formal Methods for Computational Systems Biology	 	 	 	 	 	 	 	 	 	 	 	 	 	54-80	Springer	 	 	Formal cell biology in {B}iocham	 		 	2008
heiner2008petri	 	 	Heiner, Monika  and Gilbert, David  and Donaldson, Robin	Formal Methods for Computational Systems Biology	 	 	 	 	 	 	 	 	 	 	 	 	 	215-264	Springer	 	 	{P}etri nets for systems and synthetic biology	 		 	2008
fages2008reaction	 	 	Fages, Fran\c{c}ois  and Soliman, Sylvain	Formal Methods in Systems Biology: First International Workshop (FMSB 2008)	 	 	 	 	 	 	 	 	 	 	 	 	 	90-102	Springer	 	lnbi	From reaction models to influence graphs and back: a theorem	 		 	2008
straw2008vision	 	 	Straw, Andrew D.	 	 	 	10.3389/neuro.11.004.2008	 	 	 	 	 	Frontiers in Neuroinformatics	 	 	 	 	 	Frontiers Media SA	 	 	Vision Egg: an Open-Source Library for Realtime Visual Stimulus Generation	 		2	2008
ray2008pymoose	Switzerland	 	Ray, Subhasis  and Bhalla, Upinder S.	 	 	 	10.3389/neuro.11.006.2008	 	 	 	 	 	Frontiers in Neuroinformatics	 	 	 	 	6	 	 	 	PyMOOSE: Interoperable Scripting in {P}ython for MOOSE	 		2	2008
eppler2008pynest	Switzerland	 	Eppler, Jochen Martin  and Helias, Moritz  and Muller, Eilif  and Diesmann, Markus  and Gewaltig, Marc-Oliver O.	 	 	 	10.3389/neuro.11.012.2008	 	 	 	 	 	Frontiers in Neuroinformatics	 	 	 	 	12	 	 	 	PyNEST: A Convenient Interface to the NEST Simulator	 		2	2008
van2008the	Germany	 	van Ommen, Ben  and Cavallieri, Duccio  and Roche, Helen M.  and Klein, Ulla {I}.  and Daniel, Hannelore	 	 	 	10.1007/s12263-008-0090-5	 	 	 	 	 	Genes \& Nutrition	December	 	3-4	 	107-13	 	 	 	The challenges for molecular nutrition research 4: the "nutritional systems biology level"	 		3	2008
eyers2008all	 	 	Eyers, Claire E.  and Reamtong, Onrapak	 	 	 	 	 	 	 	 	 	Genome Biology	 	 	5	 	1	BioMed Central	 	 	All systems are go	 		9	2008
flottmann2008modelmage	Japan	 	Fl\"{o}ttmann, Max  and Schaber, J\"{o}rg  and Hoops, Stephan  and Klipp, Edda  and Mendes, Pedro	 	 	 	 	 	 	 	 	 	Genome Informatics	 	 	 	 	52-63	 	 	 	ModelMage: a tool for automatic model generation, selection and management	 		20	2008
GenomicMed:2008	Netherlands	 	 	 	 	 	10.1007/s11568-009-9081-x	 	 	 	 	 	Genomic Medicine	December	 	3-4	 	217-40	 	 	 	Bioinformatics and statistical genomics	 		2	2008
bassingthwaighte2008the	 	 	Bassingthwaighte, James B.  and Chizeck, Howard Jay	 	 	 	10.1109/MSP.2007.914723	 	 	 	 	 	IEEE Signal Processing Magazine	March	 	2	 	121-144	 	 	 	The Physiome Projects and Multiscale Modeling	 		25	2008
keator2008a	United States	 	Keator, David B.  and Grethe, J. S.  and Marcus, D.  and Ozyurt, B.  and Gadde, S.  and Murphy, Sean  and Pieper, S.  and Greve, D.  and Notestine, R.  and Bockholt, H. J.  and Papadopoulos, P.  and BIRN-Coordinating	 	 	 	10.1109/TITB.2008.917893	 	 	 	 	 	IEEE Transactions on Information Technology in Biomedicine	March	 	2	 	162-72	 	 	 	A national human neuroimaging collaboratory enabled by the Biomedical Informatics Research Network (BIRN)	 		12	2008
cooley2008model	United States	 	Cooley, Phillip {C}.  and Roberts, D.  and Bakalov, V. D.  and Bikmal, S.  and Cantor, S.  and Costandine, T.  and Ganapathi, L.  and Golla, B. J.  and Grubbs, G.  and Hollingsworth, {C}.  and Li, S.  and Qin, Y.  and Savage, William  and Simoni, D.  and Solano, E.  and Wagener, D.	 	 	 	10.1109/TITB.2007.910354	 	 	 	 	 	IEEE Transactions on Information Technology in Biomedicine	July	 	4	 	513-22	 	 	 	The model repository of the models of infectious disease agent study	 		12	2008
ciocchetta2008an	 	 	Ciocchetta, Federica  and Priami, Corrado  and Quaglia, Paola	 	 	 	 	 	 	 	 	 	IEEE/{ACM} Transactions on Computational Biology and Bioinformatics	 	 	1	 	80-90	 	 	 	An Automatic Translation of {{SBML}} into Beta-Binders	 		5	2008
cooling2008modelling	England	 	Cooling, M. T.  and Hunter, P.  and Crampin, E. J.	 	 	 	10.1049/iet-syb:20070020	 	 	 	 	 	IET Systems Biology	March	 	2	 	73-9	 	 	 	Modelling biological modularity with {C}ell{M}{L}	 		2	2008
maayan2008network	England	 	Ma'ayan, A.	 	 	 	10.1049/iet-syb:20070075	 	 	 	 	 	IET Systems Biology	September	 	5	 	206-21	 	 	 	Network integration and graph analysis in mammalian molecular systems biology	 		2	2008
yu2008the	 	 	Yu, R.{C}. {C}. and Colman-Lerner, A.  and Lok, L.  and Holl, M.  and Endy, D.  and Tsong, A.E. E. and Andrews, S.S. S. and Brent, R.  and Benjamin, K.R. R. and Pesce, {C}.G. G. and Serra, E.  and Bruck, J.  and Burbulis, {I}.E. E. and Resnekov, O.  and Abola, A.P. P. and Gordon, A.  and Smith, R.D. D. and Thomson, T.M. M.	 	 	 	10.1049/iet-syb:20080127	 	 	 	 	 	IET Systems Biology	September	 	5	 	222-233	Institution of Engineering and Technology (IET)	 	 	The Alpha Project: a model system for systems biology research	 		2	2008
borisov2008domain	 	 	Borisov, N.M. M. and Kholodenko, B.N. N. and Faeder, J.R. R. and Chistopolsky, A.S. S.	 	 	 	10.1049/iet-syb:20070081	 	 	 	 	 	IET Systems Biology	September	 	5	 	342-351	Institution of Engineering and Technology (IET)	 	 	Domain-oriented reduction of rule-based network models	 		2	2008
moraru2008virtual	England	 	Moraru, {I}. {I}.  and Schaff, J. {C}.  and Slepchenko, B. M.  and Blinov, M. L.  and Morgan, F.  and Lakshminarayana, A.  and Gao, F.  and Li, Y.  and Loew, L. M.	 	 	 	10.1049/iet-syb:20080102	 	 	 	 	 	IET Systems Biology	September	 	5	 	352-62	 	 	 	{V}irtual {C}ell modelling and simulation software environment	 		2	2008
blinov2008complexity	 	 	Blinov, M.L. L. and Moraru, {I}.{I}. {I}. and Ruebenacker, O.	 	 	 	10.1049/iet-syb:20080092	 	 	 	 	 	IET Systems Biology	September	 	5	 	363-368	Institution of Engineering and Technology (IET)	 	 	Complexity and modularity of intracellular networks: a systematic approach for modelling and simulation	 		2	2008
atlas2008incorporating	 	 	Atlas, J. {C}.  and Nikolaev, E. V.  and Browning, S. T.  and Shuler, M. L.	 	 	 	 	 	 	 	 	 	IET Systems Biology	 	 	5	 	369-382	IET	 	 	Incorporating genome-wide {DNA} sequence information into a dynamic whole-cell model of Escherichia coli: application to {DNA} replication	 		2	2008
iba2008inference	 	 	Iba, Hitoshi	 	 	 	 	 	 	 	 	 	Information Sciences	 	 	23	 	4453-4468	Elsevier	 	 	Inference of differential equation models by genetic programming	 		178	2008
pedersen2008language	 	 	Pedersen, Michael  and Plotkin, Gordon	International Conference on Computational Methods in Systems Biology	 	 	 	 	 	 	 	 	 	 	 	 	 	63-82	 	 	 	A language for biochemical systems	 		 	2008
clarke2008statistical	 	 	Clarke, Edmund M.  and Faeder, James R.  and Langmead, Christopher J.  and Harris, Leonard A.  and Jha, Sumit Kumar  and Legay, Axel	International Conference on Computational Methods in Systems Biology	 	 	 	 	 	 	 	 	 	 	 	 	 	231-250	 	 	 	Statistical model checking in biolab: Applications to the automated analysis of t-cell receptor signaling pathway	 		 	2008
rizk2008continuous	 	 	Rizk, Aur\'{e}lien  and Batt, Gr\'{e}gory  and Fages, Fran\c{c}ois  and Soliman, Sylvain	International Conference on Computational Methods in Systems Biology	 	 	 	 	 	 	 	 	 	 	 	 	 	251-268	 	 	 	On a continuous degree of satisfaction of temporal logic formulae with applications to systems biology	 		 	2008
donaldson2008model	 	 	Donaldson, Robin  and Gilbert, David	International Conference on Computational Methods in Systems Biology	 	 	 	 	 	 	 	 	 	 	 	 	 	269-287	 	 	 	A model checking approach to the parameter estimation of biochemical pathways	 		 	2008
kohn2008method	 	 	K\"{o}hn, Dagmar  and Str\"{o}mb\"{a}ck, Lena	International Conference on Database and Expert Systems Applications	 	 	 	 	 	 	 	 	 	 	 	 	 	745-752	 	 	 	A method for semi-automatic standard integration in systems biology	 		 	2008
coulibaly2008bioinformatic	 	 	Coulibaly, Issa  and Page, Grier P.	 	 	 	10.1155/2008/893941	 	 	 	 	 	International Journal of Plant Genomics	 	 	 	 	 	Hindawi Publishing Corporation	 	 	Bioinformatic tools for inferring functional information from plant microarray data {II}: analysis beyond single gene	 		2008	2008
maus2008hierarchical	 	 	Maus, Carsten  and John, Mathias  and R\"{o}hl, Mathias  and Uhrmacher, Adelinde M.	International School on Formal Methods for the Design of Computer, Communication and Software Systems (SFM 2008)	 	 	 	 	 	 	 	 	 	 	 	 	 	81-124	 	 	LNCS	Hierarchical modeling for computational biology	 		 	2008
puaun2008membrane	 	 	P\u{a}un, Gheorghe  and Romero-Campero, Francisco Jos\'{e}	International School on Formal Methods for the Design of Computer, Communication and Software Systems	 	 	 	 	 	 	 	 	 	 	 	 	 	168-214	 	 	 	Membrane computing as a modeling framework. cellular systems case studies	 		 	2008
dematte2008blenx	 	 	Dematt\'{e}, Lorenzo  and Priami, Corrado  and Romanel, Alessandro	International School on Formal Methods for the Design of Computer, Communication and Software Systems	 	 	 	 	 	 	 	 	 	 	 	 	 	313-365	 	 	 	The BlenX language: a tutorial	 		 	2008
reisinger2008enfin	 	 	Reisinger, Florian  and Corpas, Manuel  and Hancock, John  and Hermjakob, Henning  and Birney, Ewan  and Kahlem, Pascal	International Workshop on Data Integration in the Life Sciences	 	 	 	 	 	 	 	 	 	 	 	 	 	132-143	 	 	 	ENFIN-An integrative structure for systems biology	 		 	2008
castellini2008metaplab	 	 	Castellini, Alberto  and Manca, Vincenzo	International Workshop on Membrane Computing	 	 	 	 	 	 	 	 	 	 	 	 	 	157-168	 	 	 	MetaPlab: a computational framework for metabolic P systems	 		 	2008
diaz2008p	 	 	D\'{i}az-Pernil, Daniel  and P\'{e}rez-Hurtado, Ignacio  and P\'{e}rez-Jim\'{e}nez, Mario J.  and Riscos-N\'{u}nez, Agustin	International Workshop on Membrane Computing	 	 	 	 	 	 	 	 	 	 	 	 	 	187-203	 	 	 	A P-lingua programming environment for membrane computing	 		 	2008
kuwahara2008production	 	 	Kuwahara, Hiroyuki  and Myers, Chris J.	 	 	 	10.1089/cmb.2007.0135	 	 	 	 	 	Journal of Computational Biology	 	 	7	 	779  792-	 	 	 	Production-Passage-Time Approximation: A New Approximation Method to Accelerate the Simulation Process of Enzymatic Reactions	 		15	2008
pitkanen2008rematch	Germany	 	Pitk\"{a}nen, Esa  and Akerlund, Arto  and Rantanen, Ari  and Jouhten, Paula  and Ukkonen, Esko	 	 	 	10.2390/biecoll-jib-2008-102	 	 	 	 	 	Journal of Integrative Bioinformatics	August	 	2	 	 	 	 	 	ReMatch: a web-based tool to construct, store and share stoichiometric metabolic models with carbon maps for metabolic flux analysis	 		5	2008
lebeda2008onset	United States	 	Lebeda, Frank J.  and Adler, Michael  and Erickson, Keith  and Chushak, Yaroslav	 	 	 	10.1007/s10928-008-9087-3	 	 	 	 	 	Journal of Pharmacokinetics and Pharmacodynamics	June	 	3	 	251-67	 	 	 	Onset dynamics of type A botulinum neurotoxin-induced paralysis	 		35	2008
asai2008specifications	Japan	 	Asai, Yoshiyuki  and Suzuki, Yasuyuki  and Kido, Yoshiyuki  and Oka, Hideki  and Heien, Eric  and Nakanishi, Masao  and Urai, Takahito  and Hagihara, Kenichi  and Kurachi, Yoshihisa  and Nomura, Taishin	 	 	 	10.2170/physiolsci.RP013308	 	 	 	 	 	Journal of Physiological Sciences	December	 	7	 	447-58	 	 	 	Specifications of insilicoML 1.0: a multilevel biophysical model description language	 		58	2008
ray2008timing	 	 	Ray, J. Christian J.  and Wang, Jian  and Chan, John  and Kirschner, Denise E.	 	 	 	10.1016/j.jtbi.2008.01.010	 	 	 	 	 	Journal of Theoretical Biology	May	 	1	 	24	{NIH} Public Access	 	 	The timing of TNF and IFN-$\gamma$ signaling affects macrophage activation strategies during Mycobacterium tuberculosis infection	 		252	2008
kell2008the	England	 	Kell, Douglas B.  and Mendes, Pedro	 	 	 	10.1016/j.jtbi.2007.10.023	 	 	 	 	 	Journal of Theoretical Biology	June	 	3	 	538-43	 	 	 	The markup is the model: reasoning about systems biology models in the Semantic Web era	 		252	2008
rohwer2008identifying	Netherlands	 	Rohwer, Johann M.  and Hofmeyr, Jan-Hendrik S. H.	 	 	 	10.1016/j.jtbi.2007.10.032	 	 	 	 	 	Journal of Theoretical Biology	June	 	3	 	546-54	 	 	 	Identifying and characterising regulatory metabolites with generalised supply-demand analysis	 		252	2008
schilstra2008methods	 	 	Schilstra, Maria J.  and Martin, Stephen R.  and Keating, Sarah M.	Methods in Cell Biology	 	25	 	 	 	 	 	 	 	 	 	 	 	807-842	Elsevier	 	 	Methods for simulating the dynamics of complex biological processes	 		84	2008
secomb2008the	United States	 	Secomb, Timothy W.  and Beard, Daniel A.  and Frisbee, Jefferson {C}.  and Smith, Nicolas P.  and Pries, Axel R.	 	 	 	10.1080/10739680802349734	 	 	 	 	 	Microcirculation	November	 	8	 	693-8	 	 	 	The role of theoretical modeling in microcirculation research	 		15	2008
bassingthwaighte2008microcirculation	United States	 	Bassingthwaighte, James B.	 	 	 	10.1080/10739680802388906	 	 	 	 	 	Microcirculation	November	 	8	 	835-9	 	 	 	Microcirculation and the physiome projects	 		15	2008
